Transcript_ID,Chrm,Start,End,GC_percent,,lengths,Strand,OtherInfo,N_Sum,C_Sum,log2FC(sum_N/sum_C),estimated_Location,Cluster,Stage
TCONS_00004824,Pf3D7_14_v3,109348,109713,0.1038251,Pf3D7_14_v3:109348-109713,366,+, oId CUFF.3883.1; transcript_id TCONS_00004824; tss_id TSS4334;gene_id XLOC_003867; ExonInfo:109348:109713; total_nExon:1,218,485,-1.16,C,7,S
TCONS_00004829,Pf3D7_14_v3,238695,239596,0.152993348,Pf3D7_14_v3:238695-239596,902,+, oId CUFF.3903.1; transcript_id TCONS_00004829; tss_id TSS4339;gene_id XLOC_003872; ExonInfo:238695:239596; total_nExon:1,5676,7971,-0.49,Both,5,T
TCONS_00004833,Pf3D7_14_v3,292365,293014,0.1169231,Pf3D7_14_v3:292365-293014,650,+, oId CUFF.3913.1; transcript_id TCONS_00004833; tss_id TSS4342;gene_id XLOC_003875; ExonInfo:292365:293014; total_nExon:1,130,269,-1.05,C,7,S
TCONS_00004838,Pf3D7_14_v3,368319,369344,0.134502924,Pf3D7_14_v3:368319-369344,1026,+, oId CUFF.3925.1; transcript_id TCONS_00004838; tss_id TSS4347;gene_id XLOC_003879; ExonInfo:368319:369344; total_nExon:1,113,91,0.31,Both,6,S
TCONS_00004839,Pf3D7_14_v3,385286,386103,0.1283619,Pf3D7_14_v3:385286-386103,818,+, oId CUFF.3927.1; transcript_id TCONS_00004839; tss_id TSS4348;gene_id XLOC_003880; ExonInfo:385286:386103; total_nExon:1,686,355,0.95,N,8,S/G
TCONS_00004840,Pf3D7_14_v3,386370,386724,0.143661972,Pf3D7_14_v3:386370-386724,355,+, oId CUFF.3928.1; transcript_id TCONS_00004840; tss_id TSS4349;gene_id XLOC_003881; ExonInfo:386370:386724; total_nExon:1,617,261,1.24,N,4,T
TCONS_00004841,Pf3D7_14_v3,395188,395808,0.1513688,Pf3D7_14_v3:395188-395808,621,+, oId CUFF.3931.1; transcript_id TCONS_00004841; tss_id TSS4350;gene_id XLOC_003882; ExonInfo:395188:395808; total_nExon:1,337,314,0.1,Both,10,LG
TCONS_00004843,Pf3D7_14_v3,418264,419782,0.1500987,Pf3D7_14_v3:418264-419782,1519,+, oId CUFF.3933.1; transcript_id TCONS_00004843; tss_id TSS4352;gene_id XLOC_003884; ExonInfo:418264:419782; total_nExon:1,414,272,0.6,N,8,S/G
TCONS_00004844,Pf3D7_14_v3,424919,425894,0.120901639,Pf3D7_14_v3:424919-425894,976,+, oId CUFF.3935.1; transcript_id TCONS_00004844; tss_id TSS4353;gene_id XLOC_003885; ExonInfo:424919:425894; total_nExon:1,284,289,-0.03,Both,1,R
TCONS_00004848,Pf3D7_14_v3,447836,449857,0.1988131,Pf3D7_14_v3:447836-449857,2022,+, oId CUFF.3938.1; transcript_id TCONS_00004848; tss_id TSS4356;gene_id XLOC_003887; ExonInfo:447836:449074|449284:449857; total_nExon:2| oId CUFF.3938.2; transcript_id TCONS_00004849; tss_id TSS4356;gene_id XLOC_003887; ExonInfo:447838:449086|449284:449453|449648:449857; total_nExon:3,69520,71896,-0.05,Both,7,S
TCONS_00004850,Pf3D7_14_v3,457043,457671,0.152623211,Pf3D7_14_v3:457043-457671,629,+, oId CUFF.3941.1; transcript_id TCONS_00004850; tss_id TSS4357;gene_id XLOC_003888; ExonInfo:457043:457671; total_nExon:1,676,325,1.06,N,4,T
TCONS_00004852,Pf3D7_14_v3,479735,479963,0.11790393,Pf3D7_14_v3:479735-479963,229,+, oId CUFF.3945.1; transcript_id TCONS_00004852; tss_id TSS4359;gene_id XLOC_003890; ExonInfo:479735:479963; total_nExon:1,867,1077,-0.31,Both,3,R/T
TCONS_00004853,Pf3D7_14_v3,519670,520109,0.106818182,Pf3D7_14_v3:519670-520109,440,+, oId CUFF.3947.1; transcript_id TCONS_00004853; tss_id TSS4360;gene_id XLOC_003891; ExonInfo:519670:520109; total_nExon:1,730,1643,-1.17,C,2,R
TCONS_00004856,Pf3D7_14_v3,562901,563196,0.131756757,Pf3D7_14_v3:562901-563196,296,+, oId CUFF.3955.1; transcript_id TCONS_00004856; tss_id TSS4363;gene_id XLOC_003893; ExonInfo:562901:563196; total_nExon:1,454,642,-0.5,C,2,R
TCONS_00004857,Pf3D7_14_v3,566552,568119,0.102040816,Pf3D7_14_v3:566552-568119,1568,+, oId CUFF.3957.1; transcript_id TCONS_00004857; tss_id TSS4364;gene_id XLOC_003894; ExonInfo:566552:568119; total_nExon:1,527,264,1,N,6,S
TCONS_00004865,Pf3D7_14_v3,588839,589843,0.1144279,Pf3D7_14_v3:588839-589843,1005,+, oId CUFF.3965.1; transcript_id TCONS_00004865; tss_id TSS4368;gene_id XLOC_003897; ExonInfo:588839:589843; total_nExon:1,143,177,-0.31,Both,7,S
TCONS_00004867,Pf3D7_14_v3,613672,614595,0.127705628,Pf3D7_14_v3:613672-614595,924,+, oId CUFF.3972.1; transcript_id TCONS_00004867; tss_id TSS4370;gene_id XLOC_003899; ExonInfo:613672:614595; total_nExon:1,183,143,0.36,Both,6,S
TCONS_00004868,Pf3D7_14_v3,637937,639393,0.1434454,Pf3D7_14_v3:637937-639393,1457,+, oId CUFF.3975.1; transcript_id TCONS_00004868; tss_id TSS4371;gene_id XLOC_003900; ExonInfo:637937:639393; total_nExon:1,926,620,0.58,N,10,LG
TCONS_00004869,Pf3D7_14_v3,680111,680911,0.1635456,Pf3D7_14_v3:680111-680911,801,+, oId CUFF.3980.1; transcript_id TCONS_00004869; tss_id TSS4372;gene_id XLOC_003901; ExonInfo:680111:680911; total_nExon:1,2237,3074,-0.46,Both,10,LG
TCONS_00004870,Pf3D7_14_v3,687365,688316,0.1638655,Pf3D7_14_v3:687365-688316,952,+, oId CUFF.3982.1; transcript_id TCONS_00004870; tss_id TSS4373;gene_id XLOC_003902; ExonInfo:687365:687741|687883:688316; total_nExon:2,393,464,-0.24,Both,10,LG
TCONS_00004871,Pf3D7_14_v3,691525,692637,0.1518419,Pf3D7_14_v3:691525-692637,1113,+, oId CUFF.3984.1; transcript_id TCONS_00004871; tss_id TSS4374;gene_id XLOC_003903; ExonInfo:691525:692637; total_nExon:1,1155,843,0.45,Both,9,LG
TCONS_00004872,Pf3D7_14_v3,692869,693906,0.102119461,Pf3D7_14_v3:692869-693906,1038,+, oId CUFF.3986.1; transcript_id TCONS_00004872; tss_id TSS4375;gene_id XLOC_003904; ExonInfo:692869:693906; total_nExon:1,709,462,0.62,N,4,T
TCONS_00004874,Pf3D7_14_v3,747980,749754,0.1329577,Pf3D7_14_v3:747980-749754,1775,+, oId CUFF.3989.2; transcript_id TCONS_00004874; tss_id TSS4376;gene_id XLOC_003905; ExonInfo:747980:749409|749585:749754; total_nExon:2| oId CUFF.3989.1; transcript_id TCONS_00004873; tss_id TSS4376;gene_id XLOC_003905; ExonInfo:747980:749406|749585:749754; total_nExon:2,1031,1153,-0.16,Both,10,LG
TCONS_00004876,Pf3D7_14_v3,762386,764620,0.2058166,Pf3D7_14_v3:762386-764620,2235,+, oId CUFF.3991.1; transcript_id TCONS_00004876; tss_id TSS4378;gene_id XLOC_003907; ExonInfo:762386:764620; total_nExon:1,1313,890,0.56,N,9,LG
TCONS_00004879,Pf3D7_14_v3,792106,793287,0.1226734,Pf3D7_14_v3:792106-793287,1182,+, oId CUFF.3997.1; transcript_id TCONS_00004879; tss_id TSS4380;gene_id XLOC_003909; ExonInfo:792106:793287; total_nExon:1,132,122,0.12,Both,9,LG
TCONS_00004882,Pf3D7_14_v3,845152,846108,0.149425287,Pf3D7_14_v3:845152-846108,957,+, oId CUFF.4007.1; transcript_id TCONS_00004882; tss_id TSS4383;gene_id XLOC_003912; ExonInfo:845152:846108; total_nExon:1,259,120,1.11,N,6,S
TCONS_00004883,Pf3D7_14_v3,856503,859138,0.121396055,Pf3D7_14_v3:856503-859138,2636,+, oId CUFF.4009.1; transcript_id TCONS_00004883; tss_id TSS4384;gene_id XLOC_003913; ExonInfo:856503:859138; total_nExon:1,772,630,0.29,Both,4,T
TCONS_00004884,Pf3D7_14_v3,867425,869493,0.1681972,Pf3D7_14_v3:867425-869493,2069,+, oId CUFF.4011.1; transcript_id TCONS_00004884; tss_id TSS4385;gene_id XLOC_003914; ExonInfo:867425:869493; total_nExon:1,8468,12184,-0.52,C,10,LG
TCONS_00004885,Pf3D7_14_v3,869727,870235,0.1335953,Pf3D7_14_v3:869727-870235,509,+, oId CUFF.4012.1; transcript_id TCONS_00004885; tss_id TSS4386;gene_id XLOC_003915; ExonInfo:869727:870235; total_nExon:1,327,325,0.01,Both,10,LG
TCONS_00004889,Pf3D7_14_v3,920905,921958,0.1442125,Pf3D7_14_v3:920905-921958,1054,+, oId CUFF.4020.1; transcript_id TCONS_00004889; tss_id TSS4389;gene_id XLOC_003918; ExonInfo:920905:921958; total_nExon:1,391,424,-0.11,Both,10,LG
TCONS_00004891,Pf3D7_14_v3,954117,955002,0.115124153,Pf3D7_14_v3:954117-955002,886,+, oId CUFF.4026.1; transcript_id TCONS_00004891; tss_id TSS4391;gene_id XLOC_003920; ExonInfo:954117:955002; total_nExon:1,650,716,-0.14,Both,5,T
TCONS_00004892,Pf3D7_14_v3,965272,965902,0.103011094,Pf3D7_14_v3:965272-965902,631,+, oId CUFF.4029.1; transcript_id TCONS_00004892; tss_id TSS4392;gene_id XLOC_003921; ExonInfo:965272:965902; total_nExon:1,482,745,-0.63,C,5,T
TCONS_00004893,Pf3D7_14_v3,966139,966758,0.141935484,Pf3D7_14_v3:966139-966758,620,+, oId CUFF.4030.1; transcript_id TCONS_00004893; tss_id TSS4393;gene_id XLOC_003922; ExonInfo:966139:966758; total_nExon:1,961,748,0.36,Both,3,R/T
TCONS_00004896,Pf3D7_14_v3,1004345,1006205,0.1552929,Pf3D7_14_v3:1004345-1006205,1861,+, oId CUFF.4038.1; transcript_id TCONS_00004896; tss_id TSS4396;gene_id XLOC_003925; ExonInfo:1004345:1004830|1004941:1005266|1005421:1006205; total_nExon:3,309,203,0.61,N,9,LG
TCONS_00004898,Pf3D7_14_v3,1060234,1060838,0.13553719,Pf3D7_14_v3:1060234-1060838,605,+, oId CUFF.4046.1; transcript_id TCONS_00004898; tss_id TSS4398;gene_id XLOC_003927; ExonInfo:1060234:1060838; total_nExon:1,434,495,-0.19,Both,2,R
TCONS_00004900,Pf3D7_14_v3,1076358,1077116,0.164690382,Pf3D7_14_v3:1076358-1077116,759,+, oId CUFF.4048.1; transcript_id TCONS_00004900; tss_id TSS4400;gene_id XLOC_003929; ExonInfo:1076358:1077116; total_nExon:1,488,530,-0.12,Both,5,T
TCONS_00004901,Pf3D7_14_v3,1089971,1091729,0.140420694,Pf3D7_14_v3:1089971-1091729,1759,+, oId CUFF.4052.1; transcript_id TCONS_00004901; tss_id TSS4401;gene_id XLOC_003930; ExonInfo:1089971:1091729; total_nExon:1| oId CUFF.4052.2; transcript_id TCONS_00004902; tss_id TSS4402;gene_id XLOC_003930; ExonInfo:1090118:1090141|1090385:1091729; total_nExon:2,585,377,0.63,N,4,T
TCONS_00004904,Pf3D7_14_v3,1116612,1117598,0.1560284,Pf3D7_14_v3:1116612-1117598,987,+, oId CUFF.4055.1; transcript_id TCONS_00004904; tss_id TSS4404;gene_id XLOC_003932; ExonInfo:1116612:1117598; total_nExon:1,451,524,-0.22,Both,10,LG
TCONS_00004906,Pf3D7_14_v3,1131674,1132180,0.1065089,Pf3D7_14_v3:1131674-1132180,507,+, oId CUFF.4057.1; transcript_id TCONS_00004906; tss_id TSS4406;gene_id XLOC_003934; ExonInfo:1131674:1132180; total_nExon:1,213,194,0.14,Both,10,LG
TCONS_00004909,Pf3D7_14_v3,1213628,1215017,0.1582734,Pf3D7_14_v3:1213628-1215017,1390,+, oId CUFF.4068.1; transcript_id TCONS_00004909; tss_id TSS4409;gene_id XLOC_003937; ExonInfo:1213628:1215017; total_nExon:1,16290,19166,-0.23,Both,10,LG
TCONS_00004910,Pf3D7_14_v3,1229163,1230418,0.126592357,Pf3D7_14_v3:1229163-1230418,1256,+, oId CUFF.4071.1; transcript_id TCONS_00004910; tss_id TSS4410;gene_id XLOC_003938; ExonInfo:1229163:1230418; total_nExon:1,302,164,0.88,N,1,R
TCONS_00004911,Pf3D7_14_v3,1237891,1238698,0.149752475,Pf3D7_14_v3:1237891-1238698,808,+, oId CUFF.4074.1; transcript_id TCONS_00004911; tss_id TSS4411;gene_id XLOC_003939; ExonInfo:1237891:1238698; total_nExon:1| oId CUFF.4074.2; transcript_id TCONS_00004912; tss_id TSS4411;gene_id XLOC_003939; ExonInfo:1237965:1238083|1238336:1238698; total_nExon:2,2448,1390,0.82,N,6,S
TCONS_00004914,Pf3D7_14_v3,1291850,1292253,0.1460396,Pf3D7_14_v3:1291850-1292253,404,+, oId CUFF.4083.1; transcript_id TCONS_00004914; tss_id TSS4413;gene_id XLOC_003941; ExonInfo:1291850:1292253; total_nExon:1,2255,1273,0.83,N,9,LG
TCONS_00004917,Pf3D7_14_v3,1331341,1331844,0.130952381,Pf3D7_14_v3:1331341-1331844,504,+, oId CUFF.4088.1; transcript_id TCONS_00004917; tss_id TSS4416;gene_id XLOC_003943; ExonInfo:1331341:1331844; total_nExon:1,1185,521,1.18,N,4,T
TCONS_00004918,Pf3D7_14_v3,1339183,1340112,0.096774194,Pf3D7_14_v3:1339183-1340112,930,+, oId CUFF.4091.1; transcript_id TCONS_00004918; tss_id TSS4417;gene_id XLOC_003944; ExonInfo:1339183:1340112; total_nExon:1,260,186,0.49,Both,6,S
TCONS_00004919,Pf3D7_14_v3,1370771,1371369,0.148580968,Pf3D7_14_v3:1370771-1371369,599,+, oId CUFF.4095.1; transcript_id TCONS_00004919; tss_id TSS4418;gene_id XLOC_003945; ExonInfo:1370771:1371369; total_nExon:1,640,488,0.39,Both,4,T
TCONS_00004921,Pf3D7_14_v3,1417312,1418014,0.1507824,Pf3D7_14_v3:1417312-1418014,703,+, oId CUFF.4100.1; transcript_id TCONS_00004921; tss_id TSS4420;gene_id XLOC_003947; ExonInfo:1417312:1417818|1417971:1418014; total_nExon:2,281,155,0.86,N,8,S/G
TCONS_00004923,Pf3D7_14_v3,1456495,1457021,0.1024668,Pf3D7_14_v3:1456495-1457021,527,+, oId CUFF.4107.1; transcript_id TCONS_00004923; tss_id TSS4422;gene_id XLOC_003949; ExonInfo:1456495:1457021; total_nExon:1,1328,921,0.53,N,9,LG
TCONS_00004924,Pf3D7_14_v3,1475742,1479267,0.110323313,Pf3D7_14_v3:1475742-1479267,3526,+, oId CUFF.4109.1; transcript_id TCONS_00004924; tss_id TSS4423;gene_id XLOC_003950; ExonInfo:1475742:1479267; total_nExon:1,395,384,0.04,Both,5,T
TCONS_00004925,Pf3D7_14_v3,1494487,1495488,0.1287425,Pf3D7_14_v3:1494487-1495488,1002,+, oId CUFF.4111.1; transcript_id TCONS_00004925; tss_id TSS4424;gene_id XLOC_003951; ExonInfo:1494487:1495488; total_nExon:1,567,558,0.02,Both,7,S
TCONS_00004927,Pf3D7_14_v3,1512263,1512959,0.1176471,Pf3D7_14_v3:1512263-1512959,697,+, oId CUFF.4115.1; transcript_id TCONS_00004927; tss_id TSS4426;gene_id XLOC_003953; ExonInfo:1512263:1512959; total_nExon:1,431,173,1.32,N,8,S/G
TCONS_00004928,Pf3D7_14_v3,1513105,1513367,0.121673,Pf3D7_14_v3:1513105-1513367,263,+, oId CUFF.4116.1; transcript_id TCONS_00004928; tss_id TSS4427;gene_id XLOC_003954; ExonInfo:1513105:1513367; total_nExon:1,2830,2684,0.08,Both,7,S
TCONS_00004931,Pf3D7_14_v3,1535739,1535990,0.115079365,Pf3D7_14_v3:1535739-1535990,252,+, oId CUFF.4121.1; transcript_id TCONS_00004931; tss_id TSS4430;gene_id XLOC_003957; ExonInfo:1535739:1535990; total_nExon:1,1125,1910,-0.76,C,5,T
TCONS_00004932,Pf3D7_14_v3,1540072,1540836,0.151633987,Pf3D7_14_v3:1540072-1540836,765,+, oId CUFF.4123.1; transcript_id TCONS_00004932; tss_id TSS4431;gene_id XLOC_003958; ExonInfo:1540072:1540836; total_nExon:1,579,331,0.81,N,4,T
TCONS_00004936,Pf3D7_14_v3,1568472,1568912,0.1655329,Pf3D7_14_v3:1568472-1568912,441,+, oId CUFF.4133.1; transcript_id TCONS_00004936; tss_id TSS4435;gene_id XLOC_003962; ExonInfo:1568472:1568912; total_nExon:1,583,573,0.03,Both,10,LG
TCONS_00004937,Pf3D7_14_v3,1604372,1606380,0.1264311,Pf3D7_14_v3:1604372-1606380,2009,+, oId CUFF.4138.1; transcript_id TCONS_00004937; tss_id TSS4436;gene_id XLOC_003963; ExonInfo:1604372:1604655|1604681:1606380; total_nExon:2,7460,10602,-0.51,C,7,S
TCONS_00004938,Pf3D7_14_v3,1606719,1607587,0.1024166,Pf3D7_14_v3:1606719-1607587,869,+, oId CUFF.4139.1; transcript_id TCONS_00004938; tss_id TSS4437;gene_id XLOC_003964; ExonInfo:1606719:1607587; total_nExon:1,531,1249,-1.23,C,7,S
TCONS_00004939,Pf3D7_14_v3,1607691,1608185,0.1777778,Pf3D7_14_v3:1607691-1608185,495,+, oId CUFF.4140.1; transcript_id TCONS_00004939; tss_id TSS4438;gene_id XLOC_003965; ExonInfo:1607691:1608185; total_nExon:1,712,510,0.48,Both,8,S/G
TCONS_00004943,Pf3D7_14_v3,1637277,1637779,0.137176938,Pf3D7_14_v3:1637277-1637779,503,+, oId CUFF.4147.1; transcript_id TCONS_00004943; tss_id TSS4442;gene_id XLOC_003969; ExonInfo:1637277:1637779; total_nExon:1,269,192,0.49,Both,6,S
TCONS_00004945,Pf3D7_14_v3,1663781,1664519,0.135317997,Pf3D7_14_v3:1663781-1664519,739,+, oId CUFF.4152.1; transcript_id TCONS_00004945; tss_id TSS4444;gene_id XLOC_003971; ExonInfo:1663781:1664519; total_nExon:1,9746,9692,0.01,Both,5,T
TCONS_00004948,Pf3D7_14_v3,1689889,1690731,0.132858837,Pf3D7_14_v3:1689889-1690731,843,+, oId CUFF.4159.1; transcript_id TCONS_00004948; tss_id TSS4447;gene_id XLOC_003974; ExonInfo:1689889:1690731; total_nExon:1,1603,2196,-0.45,Both,5,T
TCONS_00004949,Pf3D7_14_v3,1699002,1699795,0.1435768,Pf3D7_14_v3:1699002-1699795,794,+, oId CUFF.4161.1; transcript_id TCONS_00004949; tss_id TSS4448;gene_id XLOC_003975; ExonInfo:1699002:1699795; total_nExon:1,152,129,0.23,Both,9,LG
TCONS_00004952,Pf3D7_14_v3,1728792,1729708,0.169029444,Pf3D7_14_v3:1728792-1729708,917,+, oId CUFF.4167.1; transcript_id TCONS_00004952; tss_id TSS4451;gene_id XLOC_003977; ExonInfo:1728792:1729708; total_nExon:1,215,17,3.65,N,6,S
TCONS_00004955,Pf3D7_14_v3,1796690,1797155,0.115879828,Pf3D7_14_v3:1796690-1797155,466,+, oId CUFF.4175.1; transcript_id TCONS_00004955; tss_id TSS4454;gene_id XLOC_003980; ExonInfo:1796690:1797155; total_nExon:1,517,1073,-1.05,C,5,T
TCONS_00004962,Pf3D7_14_v3,1870171,1871089,0.1316649,Pf3D7_14_v3:1870171-1871089,919,+, oId CUFF.4187.1; transcript_id TCONS_00004962; tss_id TSS4461;gene_id XLOC_003984; ExonInfo:1870171:1871089; total_nExon:1,108,142,-0.4,Both,10,LG
TCONS_00004965,Pf3D7_14_v3,1877908,1878310,0.1191067,Pf3D7_14_v3:1877908-1878310,403,+, oId CUFF.4189.1; transcript_id TCONS_00004965; tss_id TSS4463;gene_id XLOC_003986; ExonInfo:1877908:1878310; total_nExon:1,1124,946,0.25,Both,4,T
TCONS_00004969,Pf3D7_14_v3,1896901,1897298,0.14321608,Pf3D7_14_v3:1896901-1897298,398,+, oId CUFF.4193.1; transcript_id TCONS_00004969; tss_id TSS4465;gene_id XLOC_003988; ExonInfo:1896901:1897298; total_nExon:1,386,342,0.17,Both,1,R
TCONS_00004971,Pf3D7_14_v3,1905474,1906157,0.127192982,Pf3D7_14_v3:1905474-1906157,684,+, oId CUFF.4197.1; transcript_id TCONS_00004971; tss_id TSS4467;gene_id XLOC_003990; ExonInfo:1905474:1906157; total_nExon:1,252,175,0.53,N,2,R
TCONS_00004975,Pf3D7_14_v3,1953587,1953900,0.114649682,Pf3D7_14_v3:1953587-1953900,314,+, oId CUFF.4208.1; transcript_id TCONS_00004975; tss_id TSS4471;gene_id XLOC_003994; ExonInfo:1953587:1953900; total_nExon:1,1633,2708,-0.73,C,5,T
TCONS_00004976,Pf3D7_14_v3,2006001,2006538,0.1747212,Pf3D7_14_v3:2006001-2006538,538,+, oId CUFF.4216.1; transcript_id TCONS_00004976; tss_id TSS4472;gene_id XLOC_003995; ExonInfo:2006001:2006538; total_nExon:1,788,445,0.82,N,9,LG
TCONS_00004978,Pf3D7_14_v3,2025414,2026933,0.140131579,Pf3D7_14_v3:2025414-2026933,1520,+, oId CUFF.4220.1; transcript_id TCONS_00004978; tss_id TSS4474;gene_id XLOC_003997; ExonInfo:2025414:2026539|2026657:2026933; total_nExon:2,195,148,0.4,Both,4,T
TCONS_00004979,Pf3D7_14_v3,2027222,2027852,0.1458003,Pf3D7_14_v3:2027222-2027852,631,+, oId CUFF.4221.1; transcript_id TCONS_00004979; tss_id TSS4475;gene_id XLOC_003998; ExonInfo:2027222:2027852; total_nExon:1,208,162,0.36,Both,8,S/G
TCONS_00004980,Pf3D7_14_v3,2027955,2028839,0.1220339,Pf3D7_14_v3:2027955-2028839,885,+, oId CUFF.4222.1; transcript_id TCONS_00004980; tss_id TSS4476;gene_id XLOC_003999; ExonInfo:2027955:2028839; total_nExon:1,537,466,0.21,Both,7,S
TCONS_00004981,Pf3D7_14_v3,2030146,2030902,0.084544254,Pf3D7_14_v3:2030146-2030902,757,+, oId CUFF.4224.1; transcript_id TCONS_00004981; tss_id TSS4477;gene_id XLOC_004000; ExonInfo:2030146:2030902; total_nExon:1,486,572,-0.24,Both,5,T
TCONS_00004982,Pf3D7_14_v3,2033875,2034955,0.116558742,Pf3D7_14_v3:2033875-2034955,1081,+, oId CUFF.4225.1; transcript_id TCONS_00004982; tss_id TSS4478;gene_id XLOC_004001; ExonInfo:2033875:2034955; total_nExon:1,1065,681,0.64,N,4,T
TCONS_00004983,Pf3D7_14_v3,2042101,2042612,0.12109375,Pf3D7_14_v3:2042101-2042612,512,+, oId CUFF.4228.1; transcript_id TCONS_00004983; tss_id TSS4479;gene_id XLOC_004002; ExonInfo:2042101:2042612; total_nExon:1,350,503,-0.52,C,5,T
TCONS_00004985,Pf3D7_14_v3,2075411,2077326,0.222338205,Pf3D7_14_v3:2075411-2077326,1916,+, oId CUFF.4236.1; transcript_id TCONS_00004985; tss_id TSS4481;gene_id XLOC_004004; ExonInfo:2075411:2076676|2076767:2076928|2077106:2077326; total_nExon:3,15257,14823,0.04,Both,5,T
TCONS_00004986,Pf3D7_14_v3,2088149,2088941,0.15258512,Pf3D7_14_v3:2088149-2088941,793,+, oId CUFF.4238.1; transcript_id TCONS_00004986; tss_id TSS4482;gene_id XLOC_004005; ExonInfo:2088149:2088941; total_nExon:1,326,203,0.68,N,1,R
TCONS_00004987,Pf3D7_14_v3,2100127,2100434,0.100649351,Pf3D7_14_v3:2100127-2100434,308,+, oId CUFF.4241.1; transcript_id TCONS_00004987; tss_id TSS4483;gene_id XLOC_004006; ExonInfo:2100127:2100434; total_nExon:1,424,349,0.28,Both,1,R
TCONS_00004988,Pf3D7_14_v3,2100581,2102819,0.117016525,Pf3D7_14_v3:2100581-2102819,2239,+, oId CUFF.4242.1; transcript_id TCONS_00004988; tss_id TSS4484;gene_id XLOC_004007; ExonInfo:2100581:2102819; total_nExon:1,174,163,0.09,Both,2,R
TCONS_00004989,Pf3D7_14_v3,2103042,2104436,0.136200717,Pf3D7_14_v3:2103042-2104436,1395,+, oId CUFF.4243.1; transcript_id TCONS_00004989; tss_id TSS4485;gene_id XLOC_004008; ExonInfo:2103042:2104436; total_nExon:1,369,188,0.97,N,4,T
TCONS_00004995,Pf3D7_14_v3,2132372,2133727,0.126106195,Pf3D7_14_v3:2132372-2133727,1356,+, oId CUFF.4253.1; transcript_id TCONS_00004995; tss_id TSS4488;gene_id XLOC_004011; ExonInfo:2132372:2133727; total_nExon:1,245,186,0.4,Both,6,S
TCONS_00004996,Pf3D7_14_v3,2146761,2147827,0.150890347,Pf3D7_14_v3:2146761-2147827,1067,+, oId CUFF.4255.1; transcript_id TCONS_00004996; tss_id TSS4489;gene_id XLOC_004012; ExonInfo:2146761:2147827; total_nExon:1,2904,2380,0.29,Both,5,T
TCONS_00005005,Pf3D7_14_v3,2277627,2278011,0.197402597,Pf3D7_14_v3:2277627-2278011,385,+, oId CUFF.4274.1; transcript_id TCONS_00005005; tss_id TSS4498;gene_id XLOC_004020; ExonInfo:2277627:2278011; total_nExon:1,1127,853,0.4,Both,5,T
TCONS_00005006,Pf3D7_14_v3,2278114,2278404,0.151202749,Pf3D7_14_v3:2278114-2278404,291,+, oId CUFF.4275.1; transcript_id TCONS_00005006; tss_id TSS4499;gene_id XLOC_004021; ExonInfo:2278114:2278404; total_nExon:1,1210,892,0.44,Both,4,T
TCONS_00005008,Pf3D7_14_v3,2293177,2294157,0.145769623,Pf3D7_14_v3:2293177-2294157,981,+, oId CUFF.4279.1; transcript_id TCONS_00005008; tss_id TSS4501;gene_id XLOC_004023; ExonInfo:2293177:2294157; total_nExon:1,745,445,0.74,N,4,T
TCONS_00005012,Pf3D7_14_v3,2332992,2333958,0.131334023,Pf3D7_14_v3:2332992-2333958,967,+, oId CUFF.4288.1; transcript_id TCONS_00005012; tss_id TSS4505;gene_id XLOC_004027; ExonInfo:2332992:2333958; total_nExon:1,638,380,0.75,N,1,R
TCONS_00005013,Pf3D7_14_v3,2344982,2345260,0.168458781,Pf3D7_14_v3:2344982-2345260,279,+, oId CUFF.4291.1; transcript_id TCONS_00005013; tss_id TSS4506;gene_id XLOC_004028; ExonInfo:2344982:2345260; total_nExon:1,995,529,0.91,N,4,T
TCONS_00005014,Pf3D7_14_v3,2349342,2350335,0.142857143,Pf3D7_14_v3:2349342-2350335,994,+, oId CUFF.4293.1; transcript_id TCONS_00005014; tss_id TSS4507;gene_id XLOC_004029; ExonInfo:2349342:2350335; total_nExon:1,2835,3301,-0.22,Both,2,R
TCONS_00005016,Pf3D7_14_v3,2374326,2374897,0.1695804,Pf3D7_14_v3:2374326-2374897,572,+, oId CUFF.4296.1; transcript_id TCONS_00005016; tss_id TSS4509;gene_id XLOC_004031; ExonInfo:2374326:2374897; total_nExon:1,1157,1023,0.18,Both,10,LG
TCONS_00005024,Pf3D7_14_v3,2458120,2458762,0.1539658,Pf3D7_14_v3:2458120-2458762,643,+, oId CUFF.4313.1; transcript_id TCONS_00005024; tss_id TSS4517;gene_id XLOC_004038; ExonInfo:2458120:2458762; total_nExon:1,325,138,1.23,N,9,LG
TCONS_00005025,Pf3D7_14_v3,2463885,2464733,0.1177856,Pf3D7_14_v3:2463885-2464733,849,+, oId CUFF.4315.1; transcript_id TCONS_00005025; tss_id TSS4518;gene_id XLOC_004039; ExonInfo:2463885:2464733; total_nExon:1,280,227,0.3,Both,10,LG
TCONS_00005032,Pf3D7_14_v3,2555484,2556275,0.135101,Pf3D7_14_v3:2555484-2556275,792,+, oId CUFF.4335.1; transcript_id TCONS_00005032; tss_id TSS4525;gene_id XLOC_004045; ExonInfo:2555484:2556275; total_nExon:1,690,385,0.84,N,9,LG
